pr_id,pr_url,issue_id,issue_url,non_test_code_changes,agent_result,agent_comment
47519,https://github.com/quarkusio/quarkus/pull/47519,43906,https://github.com/quarkusio/quarkus/issues/43906,306,Bad PR,"The issue is not fully actionable as it lacks sufficient context and specific details on how to implement the desired feature of allowing overriding templates. Additionally, there is no clear implementation plan provided, which makes it difficult for a developer to start working on it."
46991,https://github.com/quarkusio/quarkus/pull/46991,46972,https://github.com/quarkusio/quarkus/issues/46972,33,Bad PR,"The issue body presents a bug report but includes a request for help in resolving it rather than a specific and actionable problem description suitable for a Good PR. It also has a vague ask in terms of seeking assistance, which does not align with the criteria for a Good PR."
46794,https://github.com/quarkusio/quarkus/pull/46794,46771,https://github.com/quarkusio/quarkus/issues/46771,47,Bad PR,"The issue lacks a clear problem statement or actionable details, particularly in the implementation ideas section, which is empty. It also references a discussion link but does not provide specific information about what needs to be addressed. Therefore, it does not meet the criteria for a 'Good PR'."
44523,https://github.com/quarkusio/quarkus/pull/44523,44524,https://github.com/quarkusio/quarkus/issues/44524,52,Good PR,"The issue describes a clear and actionable bug related to the behavior of the `operationName` field within the context of multi-uni operations. It provides specific code references to help the developer understand where the problem occurs, discusses expected versus actual behavior, and includes a repro case. Additionally, it is focused on a single issue and primarily written in English."
45233,https://github.com/quarkusio/quarkus/pull/45233,43705,https://github.com/quarkusio/quarkus/issues/43705,434,Bad PR,"The issue describes a specific problem with Quarkus not supporting a Spring feature, but does not provide a clear and actionable proposal for a fix or enhancement. Additionally, it lacks an implementation idea, which is crucial for a 'Good PR'. There is also no indication of how to resolve the issue or what changes need to be made, making it more of a report of a bug than a suggestion for improvement."
46379,https://github.com/quarkusio/quarkus/pull/46379,46368,https://github.com/quarkusio/quarkus/issues/46368,356,Good PR,"The issue is clear and actionable, providing specific details about the problem with `javax.net.ssl` in native mode and references the relevant code and exceptions. It identifies a single well-defined issue and proposes a possible solution allowing a developer to start working on the fix. All content is primarily in English."
45300,https://github.com/quarkusio/quarkus/pull/45300,36510,https://github.com/quarkusio/quarkus/issues/36510,106,Good PR,"The issue describes a specific bug related to the trace collection behavior in a Quarkus application when certain configurations are enabled. It provides clear steps to reproduce the issue, details about the expected versus actual behavior, and includes relevant configuration and environment details. The problem is well-defined and not a revert, question, or vague request, thus it meets all the criteria for a 'Good PR'."
45950,https://github.com/quarkusio/quarkus/pull/45950,45789,https://github.com/quarkusio/quarkus/issues/45789,154,Good PR,"The issue describes a specific bug related to the handling of HTTP headers in the Endpoint class, providing clear and actionable details about the expected and actual behavior. It is focused on a single issue, does not request a revert, and contains sufficient context, including steps to reproduce the problem. Additionally, the content is primarily in English."
44016,https://github.com/quarkusio/quarkus/pull/44016,43845,https://github.com/quarkusio/quarkus/issues/43845,125,Good PR,"The issue clearly describes a specific bug related to missing exemplars in HTTP server metrics when using Keycloak with OpenTelemetry. It provides context, expected and actual behavior, reproduction steps, and relevant environment details. Additionally, it links to a minimal reproducer project and references the relevant code links for further clarity, making it actionable for developers. It focuses on a single issue and meets the language requirement as it is primarily in English."
43188,https://github.com/quarkusio/quarkus/pull/43188,42782,https://github.com/quarkusio/quarkus/issues/42782,153,Good PR,"The issue clearly describes a specific problem related to DNS resolution in the Quarkus framework, detailing both expected and actual behavior, which provides actionable context for a developer. It focuses on a single well-defined issue without being a revert, question, or vague request. The content is primarily in English and gives enough information for a developer to understand what modifications are needed to address the problem."
46145,https://github.com/quarkusio/quarkus/pull/46145,22321,https://github.com/quarkusio/quarkus/issues/22321,37,Good PR,"The issue presents a clear and actionable problem regarding the Quarkus Maven integration, describing specific behavior (expected vs. actual) and providing steps to reproduce the issue. It focuses on a single issue—enhancing the Maven plugin functionality. The content is primarily in English, adhering to the guidelines for a 'Good PR'."
45965,https://github.com/quarkusio/quarkus/pull/45965,27376,https://github.com/quarkusio/quarkus/issues/27376,162,Good PR,"The issue describes a specific and actionable feature request related to OpenAPI documentation for a POST request. It clearly identifies the need to include a 400 error code in response to deserialization issues and provides context about the `@Valid` annotation and bean validation. The issue is focused on a single problem and does not involve reverting changes, asking vague questions, or making requests for documentation in a general sense. Most of the content is in English, satisfying the language criterion."
46125,https://github.com/quarkusio/quarkus/pull/46125,46108,https://github.com/quarkusio/quarkus/issues/46108,41,Bad PR,"The issue describes a bug but lacks a clear and actionable problem as it does not specify the context necessary for a developer to reproduce the issue. Additionally, it does not provide key details such as system output or Quarkus version used, which are essential for diagnosing the problem. It also contains vague references without a clear path for resolution, which does not meet the criteria for a 'Good PR'."
46119,https://github.com/quarkusio/quarkus/pull/46119,37927,https://github.com/quarkusio/quarkus/issues/37927,33,Bad PR,"The issue describes a problem with failing tests but lacks a clear, actionable path to resolution. While it specifies the error and provides reproduction steps, it does not request a specific fix or feature implementation. The expected behavior is very vague ('Test should work'), and the issue does not focus on a single clear feature request or resolution, making it less suitable for a 'Good PR'."
46104,https://github.com/quarkusio/quarkus/pull/46104,45446,https://github.com/quarkusio/quarkus/issues/45446,250,Bad PR,"The issue lacks a clear and actionable description of a specific problem or feature; it mainly lists migration tasks and their statuses without a defined goal. There are no explicit TODOs or problematic items to investigate, making it difficult for a developer to take direct action. Additionally, it does not present a singular focus or concise request that would guide a concrete implementation effort."
46077,https://github.com/quarkusio/quarkus/pull/46077,45446,https://github.com/quarkusio/quarkus/issues/45446,589,Bad PR,"The issue does not describe a specific, actionable problem or feature but rather lists extensions that have been migrated or are in progress without providing a clear actionable task for developers. Additionally, it contains vague insights and incomplete information, which does not meet the criteria for a 'Good PR'."
46068,https://github.com/quarkusio/quarkus/pull/46068,45446,https://github.com/quarkusio/quarkus/issues/45446,365,Bad PR,"The issue lacks a specific, actionable problem or feature description and mainly consists of a migration status update with no clear tasks or objectives. It also provides a list of extensions and their current progress rather than defining a single, well-defined problem to be addressed, making it unsuitable as a 'Good PR'."
45828,https://github.com/quarkusio/quarkus/pull/45828,45783,https://github.com/quarkusio/quarkus/issues/45783,95,Good PR,"The issue describes a clear and actionable problem regarding the use of the Redis KEYS command, suggesting a specific alternative (the SCAN command) along with the need for configurability regarding the COUNT part. It discusses potential issues with specific implementations (Quarkus Redis with AWS ElastiCache Serverless), which adds necessary context. The issue is focused on a single problem and is primarily in English. It does not request a revert, ask a question, or present vague requests."
45784,https://github.com/quarkusio/quarkus/pull/45784,34016,https://github.com/quarkusio/quarkus/issues/34016,76,Good PR,"The issue presents a clear and actionable problem related to read operations in a QuarkusTest environment without an active transaction. It proposes a specific feature (a new configuration property) to address the concern, thus meeting the criteria of being focused on a single well-defined problem. The description is primarily in English and does not request a revert, question, or vague assistance."
45683,https://github.com/quarkusio/quarkus/pull/45683,38061,https://github.com/quarkusio/quarkus/issues/38061,200,Good PR,"The issue describes a specific bug related to the OpenTelemetry context not being active during event processing, providing enough context for a developer to understand the problem and start working on a solution. It is clear, actionable, focused on a single issue, and primarily written in English. Additionally, it also includes steps for reproduction, which enhances its clarity."
45010,https://github.com/quarkusio/quarkus/pull/45010,44974,https://github.com/quarkusio/quarkus/issues/44974,43,Good PR,"The issue is clear and actionable, detailing a specific problem with the behavior of metrics generated by the new @Url annotation. It outlines the expected versus actual behavior and provides a reproducible test case, thus meeting all criteria for a 'Good PR'."
44995,https://github.com/quarkusio/quarkus/pull/44995,40839,https://github.com/quarkusio/quarkus/issues/40839,56,Good PR,"The issue clearly describes a specific problem related to the loss of a security scheme when extending an abstract class in OpenAPI generation. It provides a clear expected behavior, actual behavior, and steps to reproduce the issue, making it actionable for a developer. The issue does not request a revert, is not a vague request or question, focuses on a single issue, and is primarily written in English."
44947,https://github.com/quarkusio/quarkus/pull/44947,44949,https://github.com/quarkusio/quarkus/issues/44949,50,Bad PR,"The issue lacks a clear and actionable problem statement. While it describes some aspects of using synthetic beans and implies a need for a feature similar to ClientProxy, it doesn't specify what the actual problem is or what needs to be implemented. Additionally, it presents vague implementation ideas without a concrete proposal for a solution. Hence, it does not meet the criteria for a 'Good PR'."
44601,https://github.com/quarkusio/quarkus/pull/44601,35751,https://github.com/quarkusio/quarkus/issues/35751,264,Good PR,"The issue clearly describes a specific problem related to the handling of the proxy headers in Quarkus, highlights security implications and presents a rationale for changing the functionality. It is actionable and encourages contributions without being a revert, vague request, or question. It focuses on a single issue and is primarily written in English."
44233,https://github.com/quarkusio/quarkus/pull/44233,44026,https://github.com/quarkusio/quarkus/issues/44026,298,Good PR,"The issue clearly describes a specific bug related to counting entities in a one-to-many relationship using Quarkus, providing sufficient context, an example of the repository method, and details about the expected and actual behavior. It is focused on a single well-defined problem, does not request a revert or simply ask a question, and is primarily written in English."
44526,https://github.com/quarkusio/quarkus/pull/44526,44500,https://github.com/quarkusio/quarkus/issues/44500,52,Good PR,"The issue clearly describes a specific bug related to the autodetection of the serializer when using an `Emitter` wrapped in `Instance`. It provides detailed expected and actual behavior, a reproducible code snippet, and relevant environmental information. This meets all the criteria for a 'Good PR' as it is actionable, focused, and primarily written in English."
44224,https://github.com/quarkusio/quarkus/pull/44224,44048,https://github.com/quarkusio/quarkus/issues/44048,300,Good PR,"The issue clearly describes a specific problem regarding task execution in a clustered Quartz setup and presents a solution idea involving a new annotation. It is not a request to revert changes, does not pose a question or make a vague request, focuses on a single issue, and is primarily written in English."
44230,https://github.com/quarkusio/quarkus/pull/44230,44101,https://github.com/quarkusio/quarkus/issues/44101,421,Bad PR,"The issue does not provide enough context or specific details about which methods are being referred to, making it unclear and vague. Additionally, there are no actionable steps or implementation ideas provided."
