pr_id,pr_url,issue_id,issue_url,non_test_code_changes,agent_result,agent_comment
13117,https://github.com/eclipse/jetty.project/pull/13117,13012,https://github.com/eclipse/jetty.project/issues/13012,157,Bad PR,"The issue is vague and lacks specificity regarding what exactly needs to be done to address the TODOs in the `authenticate` method, as well as how to handle deferred authentication in the `login` and `logout` methods. It does not provide clear, actionable steps, and appears to involve multiple points without a focused problem or feature request. Additionally, the mention of monitoring the resolution of an external issue introduces uncertainty and does not fit within a single, well-defined problem."
13106,https://github.com/eclipse/jetty.project/pull/13106,13040,https://github.com/eclipse/jetty.project/issues/13040,230,Good PR,"The issue clearly describes a specific enhancement related to using properties files for deployment behaviors, providing a concrete example and outlining the expected functionality. It focuses on a single, well-defined feature request and is primarily written in English. It does not request a revert, ask a vague question, or seek general assistance, meeting all criteria for a 'Good PR'."
13049,https://github.com/eclipse/jetty.project/pull/13049,13046,https://github.com/eclipse/jetty.project/issues/13046,1277,Good PR,"The issue describes a clear and actionable problem regarding the parsing of bad POST request bodies in Jetty 12 compared to earlier versions. It provides detailed examples and specific error messages, making it easy for a developer to understand the problem and work on a fix. The issue does not request a revert, is focused on a single issue, and is primarily written in English."
13037,https://github.com/eclipse/jetty.project/pull/13037,13003,https://github.com/eclipse/jetty.project/issues/13003,177,Good PR,"The issue clearly describes a specific problem related to `EventListener` copying that can lead to a `StackOverflowError`, providing enough context for a developer to address the issue. It focuses on a well-defined problem and does not request a revert or ask vague questions. The content is predominantly in English."
12974,https://github.com/eclipse/jetty.project/pull/12974,12965,https://github.com/eclipse/jetty.project/issues/12965,357,Good PR,"The issue provides a clear and actionable enhancement description, outlining a specific problem related to the representation of `Resource` as `Content.Source`. It does not ask for a revert, is not vague or a simple question, and focuses on a single well-defined problem. The content is primarily in English and offers enough context for a developer to start working on it."
12698,https://github.com/eclipse/jetty.project/pull/12698,12697,https://github.com/eclipse/jetty.project/issues/12697,927,Bad PR,"The issue lacks a clearly defined actionable problem or feature request. It discusses a potential scenario without specifying a solution or a concrete enhancement, making it vague and more of an explanation rather than a focused issue. Additionally, it does not describe how to resolve the problem or provide enough context for a developer to start working."
12865,https://github.com/eclipse/jetty.project/pull/12865,12855,https://github.com/eclipse/jetty.project/issues/12855,258,Good PR,"The issue clearly describes a specific problem (a bug related to `ContentSourceTransformer.read()` throwing an exception) and provides a detailed test case to reproduce it. It does not request a revert, ask a question, or make a vague request. The content is primarily in English and focuses on a single, well-defined issue."
12799,https://github.com/eclipse/jetty.project/pull/12799,12790,https://github.com/eclipse/jetty.project/issues/12790,140,Bad PR,"The issue does not clearly describe a specific, actionable problem or feature. While it mentions a consistent rate of NullPointerExceptions (NPEs), it lacks steps for reproduction and specifically asks for help without defining a solution path, making it vague. Additionally, it does not focus on a single well-defined problem or feature request."
12827,https://github.com/eclipse/jetty.project/pull/12827,12809,https://github.com/eclipse/jetty.project/issues/12809,127,Good PR,"The issue clearly articulates a specific problem related to the behavior of `UriCompliance.LEGACY` in Jetty version 12.0.16. It provides detailed examples demonstrating the issue and outlines actionable steps needed to investigate potential fixes, thereby satisfying the criteria of being clear and actionable, not a revert, and focused on a single issue."
12504,https://github.com/eclipse/jetty.project/pull/12504,11579,https://github.com/eclipse/jetty.project/issues/11579,29,Good PR,"The issue provides a clear and actionable proposal to modify the handling of the FRAGMENT section in a Request Line according to HTTP specifications. It cites relevant sections of the RFC for context, identifies specific behavior to implement, and suggests allowing a configurable UriCompliance mode. The issue focuses on a single problem and is predominantly in English, making it suitable for a 'Good PR'."
12682,https://github.com/eclipse/jetty.project/pull/12682,12644,https://github.com/eclipse/jetty.project/issues/12644,263,Bad PR,"The issue lacks clarity and detail on what the specific enhancements are needed regarding the builder style API. It does not provide enough actionable information for a developer to start working on it, and there is no clear description of the problem or feature to address."
12763,https://github.com/eclipse/jetty.project/pull/12763,12750,https://github.com/eclipse/jetty.project/issues/12750,35,Good PR,"The issue describes a specific problem related to URI processing in newer versions of Jetty, clearly outlining the exception encountered and the context of the issue. It focuses on a single well-defined problem, requests the implementation of a feature (respecting `UriCompliance` for query strings), and does not revert any changes or pose a vague question. The content is primarily in English."
12770,https://github.com/eclipse/jetty.project/pull/12770,12768,https://github.com/eclipse/jetty.project/issues/12768,37,Good PR,"The issue clearly describes a specific problem regarding outdated static HTML in demos that is misleading. It provides context by referencing a related issue and includes examples of the outdated content. The request is actionable and focused on updating the demos, meeting the criteria for a 'Good PR'."
12586,https://github.com/eclipse/jetty.project/pull/12586,12505,https://github.com/eclipse/jetty.project/issues/12505,371,Bad PR,"The issue presents a debugging scenario and a question about the implementation of the `ErrorPageErrorHandler` class rather than a clear and actionable problem or feature request. It reads more like a report of unexpected behavior, lacks a specific solution proposal, and includes a question about the design decision, which does not align with the criteria for a 'Good PR'."
12622,https://github.com/eclipse/jetty.project/pull/12622,11325,https://github.com/eclipse/jetty.project/issues/11325,530,Good PR,"The issue describes a specific problem related to the `ServletChannel.handle()` method and provides actionable context about how to address the content-length check for buffered content. It is focused on a single issue without requesting a revert or posing a question, and it contains enough technical details for a developer to implement a solution."
12585,https://github.com/eclipse/jetty.project/pull/12585,12578,https://github.com/eclipse/jetty.project/issues/12578,74,Bad PR,"The issue contains a question asking whether the change in behavior is intentional. It does not describe a specific, actionable problem or feature that can be addressed, nor does it focus on a single well-defined issue. This makes it unsuitable for a 'Good PR'."
12342,https://github.com/eclipse/jetty.project/pull/12342,11307,https://github.com/eclipse/jetty.project/issues/11307,144,Good PR,"The issue clearly describes a specific problem related to WebSocket endpoint demand control, suggesting that there should be a way for applications to manage it explicitly when only handling frames. It is well-defined, not a revert, not vague, focuses on a single issue, and is primarily written in English."
12441,https://github.com/eclipse/jetty.project/pull/12441,12429,https://github.com/eclipse/jetty.project/issues/12429,473,Good PR,"The issue clearly describes a specific problem with the case sensitivity of headers in the JsrHandshakeRequest class, providing enough context for a developer to start working on a fix. It is not a request to revert changes, nor does it ask a vague question. Additionally, it focuses on a single issue regarding the headers behavior in different versions of Jetty, and the content is primarily in English."
12449,https://github.com/eclipse/jetty.project/pull/12449,12324,https://github.com/eclipse/jetty.project/issues/12324,200,Good PR,"The issue clearly describes a specific problem related to the handling of the `Accept-Encoding` header in the `HttpField` class, including relevant references to RFC 9110. It provides a clear reproduction scenario, making it actionable for developers to work on. The issue is focused on a single well-defined problem and does not request a revert or pose a question."
12484,https://github.com/eclipse/jetty.project/pull/12484,12481,https://github.com/eclipse/jetty.project/issues/12481,97,Good PR,"The issue clearly describes a specific, actionable problem regarding an exception encountered when a Content-Length is set on a 304 response. It provides relevant context, including exceptions, relevant RFC reference, and linked pull requests, which allows a developer to start working on the solution. It does not request a revert, is not vague, focuses on a single issue, and is primarily written in English."
