pr_id,pr_url,issue_id,issue_url,non_test_code_changes,agent_result,agent_comment
13117,https://github.com/jetty/jetty.project/pull/13117,13012,https://github.com/jetty/jetty.project/issues/13012,157,Bad PR,"The issue lacks specificity and clear action steps for a developer to start working on it. It includes TODOs and general considerations without providing a well-defined problem or feature request. Additionally, it references monitoring another issue, which does not qualify as a standalone actionable item. Overall, it does not meet the criteria for a 'Good PR'."
13106,https://github.com/jetty/jetty.project/pull/13106,13040,https://github.com/jetty/jetty.project/issues/13040,230,Good PR,"The issue describes a specific enhancement related to Jetty's deployment behavior, detailing how to use properties files for configuration. It presents a clear, actionable idea and focuses on a single well-defined feature request. The content is primarily in English and does not involve reverting changes or asking vague questions."
13049,https://github.com/jetty/jetty.project/pull/13049,13046,https://github.com/jetty/jetty.project/issues/13046,1277,Good PR,"The issue clearly describes a specific problem related to the behavior of Jetty when handling bad POST request bodies in different versions. It provides detailed examples of the issue, including the expected and actual outputs, which allows developers to understand the context and reproduce the problem. It does not request a revert, is not vague, focuses on a single issue, and is primarily written in English."
13037,https://github.com/jetty/jetty.project/pull/13037,13003,https://github.com/jetty/jetty.project/issues/13003,177,Good PR,"The issue describes a specific and actionable problem related to the copying of `EventListener` instances leading to a potential StackOverflowError. It provides adequate context and details on the situation, including an example of how the problem manifests. The issue is focused on a single problem and does not request a revert, question, or vague assistance. The content is primarily in English."
12974,https://github.com/jetty/jetty.project/pull/12974,12965,https://github.com/jetty/jetty.project/issues/12965,357,Good PR,"The issue describes a clear and actionable enhancement for the `asContentSource` method in the context of Jetty's `Resource`. It outlines the current limitations and proposes a solution with specific implementation details, making it actionable for a developer. It does not request a revert, is not a vague question, focuses on a single enhancement, and is primarily written in English."
12698,https://github.com/jetty/jetty.project/pull/12698,12697,https://github.com/jetty/jetty.project/issues/12697,927,Bad PR,"The issue description outlines a problem involving the `Response.writeError()` method and its context in relation to the `ServletChannel`. However, it lacks actionable steps, is somewhat technical without clear guidance for a developer to start working, and does not explicitly describe a specific feature or solution path. It does not fulfill the 'Clear and Actionable' criterion."
12865,https://github.com/jetty/jetty.project/pull/12865,12855,https://github.com/jetty/jetty.project/issues/12855,258,Good PR,"The issue describes a specific bug related to the behavior of `ContentSourceTransformer.read()` after `fail()` is called, providing a clear reproduction scenario with a test case. It outlines a distinct problem without requesting a revert, is focused on a single issue, and the content is primarily in English."
12799,https://github.com/jetty/jetty.project/pull/12799,12790,https://github.com/jetty/jetty.project/issues/12790,140,Bad PR,"The issue does not meet the criteria for a 'Good PR' because it lacks clear and actionable steps for reproduction and does not provide sufficient context for a developer to start working on it. Additionally, it indicates uncertainty in reproducing the issue and requests assistance rather than defining a specific problem or feature to be addressed."
12827,https://github.com/jetty/jetty.project/pull/12827,12809,https://github.com/jetty/jetty.project/issues/12809,127,Good PR,"The issue provides a specific and actionable problem related to the `UriCompliance.LEGACY` behavior in Jetty, with enough context for developers to implement a solution. It identifies missing functionality compared to previous versions and outlines potential solutions and areas for further inquiry. The issue is focused and primarily in English, meeting all the criteria for a 'Good PR'."
12504,https://github.com/jetty/jetty.project/pull/12504,11579,https://github.com/jetty/jetty.project/issues/11579,29,Good PR,"The issue provides a clear and actionable problem linked to a specific feature request regarding the handling of the FRAGMENT section in a Request Line. It outlines the rationale supported by relevant sections of the HTTP specification, thus giving context for developers to implement the change. It does not ask for a revert, is focused on a single issue, and is primarily written in English."
12682,https://github.com/jetty/jetty.project/pull/12682,12644,https://github.com/jetty/jetty.project/issues/12644,263,Bad PR,"The issue description is vague and does not provide enough specific details about the problem or enhancement. It lacks context on why a builder style API is preferred, and it does not clearly define the scope or requirements for the proposed changes."
12763,https://github.com/jetty/jetty.project/pull/12763,12750,https://github.com/jetty/jetty.project/issues/12750,35,Good PR,"The issue is clear and actionable, detailing a specific problem with URI processing in Jetty 12 as compared to Jetty 9. It provides adequate context, including examples and expected behavior regarding `UriCompliance`. It does not request a revert, is focused on a single issue, and is predominantly in English."
12770,https://github.com/jetty/jetty.project/pull/12770,12768,https://github.com/jetty/jetty.project/issues/12768,37,Good PR,"The issue clearly describes a specific problem regarding outdated static HTML in the demos, provides context by referencing another issue, and includes examples of what needs to be updated. It focuses on closing a single well-defined problem and is primarily written in English."
12586,https://github.com/jetty/jetty.project/pull/12586,12505,https://github.com/jetty/jetty.project/issues/12505,371,Bad PR,"The issue describes a specific problem encountered while upgrading Jetty but is primarily focused on asking for clarification or consideration regarding the behavior of the ErrorPageErrorHandler class. It lacks a clear actionable proposal for a feature or bug fix. Additionally, it reads somewhat like a question asking for guidance rather than a request for a change, which does not satisfy the criteria for a 'Good PR'."
12622,https://github.com/jetty/jetty.project/pull/12622,11325,https://github.com/jetty/jetty.project/issues/11325,530,Good PR,"The issue provides a clear and actionable description of a problem with the `ServletChannel.handle()` method regarding content-length checks with buffered content. It describes the underlying issue, explains why the current implementation is problematic, and suggests a concrete solution involving wrapping the Servlet response in `DefaultServlet`. Additionally, it focuses on a specific issue rather than being vague or asking a question, fulfilling all the criteria for a 'Good PR'."
12585,https://github.com/jetty/jetty.project/pull/12585,12578,https://github.com/jetty/jetty.project/issues/12578,74,Bad PR,"The issue contains a question asking if the change in behavior is intentional, which indicates it is not a clear and actionable request. Additionally, it lacks a focus on a single, well-defined problem to be addressed or improved upon, as it primarily seeks clarification rather than proposing a specific change or feature."
12342,https://github.com/jetty/jetty.project/pull/12342,11307,https://github.com/jetty/jetty.project/issues/11307,144,Good PR,"The issue describes a specific problem concerning WebSocket endpoint behavior in Jetty, providing a clear need for a feature that allows explicit control over demand. It focuses on a single issue and is actionable, enabling developers to start working on a solution. The content is primarily in English and does not request a revert or pose a vague question."
12441,https://github.com/jetty/jetty.project/pull/12441,12429,https://github.com/jetty/jetty.project/issues/12429,473,Good PR,"The issue clearly describes a specific problem related to case sensitivity in the `getHeaders()` method of `JsrHandshakeRequest`, providing relevant context and references. It includes clear steps to reproduce the issue across different Jetty versions, which allows a developer to understand the problem and begin working on a solution. It is focused on a single issue and is primarily in English."
12449,https://github.com/jetty/jetty.project/pull/12449,12324,https://github.com/jetty/jetty.project/issues/12324,200,Good PR,"The issue describes a specific and actionable problem regarding the handling of the `Accept-Encoding` header in the `HttpField` class, providing clear steps to reproduce the issue and linking it to relevant specifications (RFC 9110). It is focused on a single well-defined problem and does not ask a question or request a revert."
12484,https://github.com/jetty/jetty.project/pull/12484,12481,https://github.com/jetty/jetty.project/issues/12481,97,Good PR,"The issue clearly describes a specific problem related to a Java exception that occurs when a Content-Length is set on a 304 response. It provides enough context and references to RFC7230 and related pull requests, allowing a developer to understand the issue and start working on it. The issue does not request a revert or contain vague questions, and it focuses on a single well-defined problem."
